smiles,canonical_smiles,mol_wt,rdkit_logp,hbd,hba,tpsa,rot_bonds,rings,heavy_atoms,qed,ro5_violations,murcko_scaffold,pass_mw_filter,pass_logp_filter,pass_tpsa_filter,pass_hbd_filter,pass_hba_filter,pass_rot_bonds_filter,pass_heavy_atoms_filter,pass_ro5_filter,pass_qed_filter,n_basic_filter_failures,pass_basic_chemical_filter,predicted_pIC50,predicted_active,predicted_strong_active,max_tanimoto_training,nearest_training_smiles,training_similarity_bin,stereo_centers,PAINS_alert,BRENK_alert,NIH_alert,AMES,BBB_Martins,Bioavailability_Ma,CYP1A2_Veith,CYP2C19_Veith,CYP2C9_Substrate_CarbonMangels,CYP2C9_Veith,CYP2D6_Substrate_CarbonMangels,CYP2D6_Veith,CYP3A4_Substrate_CarbonMangels,CYP3A4_Veith,Carcinogens_Lagunin,ClinTox,DILI,HIA_Hou,NR-AR-LBD,NR-AR,NR-AhR,NR-Aromatase,NR-ER-LBD,NR-ER,NR-PPAR-gamma,PAMPA_NCATS,Pgp_Broccatelli,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,Skin_Reaction,hERG,Caco2_Wang,Clearance_Hepatocyte_AZ,Clearance_Microsome_AZ,Half_Life_Obach,HydrationFreeEnergy_FreeSolv,LD50_Zhu,Lipophilicity_AstraZeneca,PPBR_AZ,Solubility_AqSolDB,VDss_Lombardo,stereo_centers_drugbank_approved_percentile,PAINS_alert_drugbank_approved_percentile,BRENK_alert_drugbank_approved_percentile,NIH_alert_drugbank_approved_percentile,AMES_drugbank_approved_percentile,BBB_Martins_drugbank_approved_percentile,Bioavailability_Ma_drugbank_approved_percentile,CYP1A2_Veith_drugbank_approved_percentile,CYP2C19_Veith_drugbank_approved_percentile,CYP2C9_Substrate_CarbonMangels_drugbank_approved_percentile,CYP2C9_Veith_drugbank_approved_percentile,CYP2D6_Substrate_CarbonMangels_drugbank_approved_percentile,CYP2D6_Veith_drugbank_approved_percentile,CYP3A4_Substrate_CarbonMangels_drugbank_approved_percentile,CYP3A4_Veith_drugbank_approved_percentile,Carcinogens_Lagunin_drugbank_approved_percentile,ClinTox_drugbank_approved_percentile,DILI_drugbank_approved_percentile,HIA_Hou_drugbank_approved_percentile,NR-AR-LBD_drugbank_approved_percentile,NR-AR_drugbank_approved_percentile,NR-AhR_drugbank_approved_percentile,NR-Aromatase_drugbank_approved_percentile,NR-ER-LBD_drugbank_approved_percentile,NR-ER_drugbank_approved_percentile,NR-PPAR-gamma_drugbank_approved_percentile,PAMPA_NCATS_drugbank_approved_percentile,Pgp_Broccatelli_drugbank_approved_percentile,SR-ARE_drugbank_approved_percentile,SR-ATAD5_drugbank_approved_percentile,SR-HSE_drugbank_approved_percentile,SR-MMP_drugbank_approved_percentile,SR-p53_drugbank_approved_percentile,Skin_Reaction_drugbank_approved_percentile,hERG_drugbank_approved_percentile,Caco2_Wang_drugbank_approved_percentile,Clearance_Hepatocyte_AZ_drugbank_approved_percentile,Clearance_Microsome_AZ_drugbank_approved_percentile,Half_Life_Obach_drugbank_approved_percentile,HydrationFreeEnergy_FreeSolv_drugbank_approved_percentile,LD50_Zhu_drugbank_approved_percentile,Lipophilicity_AstraZeneca_drugbank_approved_percentile,PPBR_AZ_drugbank_approved_percentile,Solubility_AqSolDB_drugbank_approved_percentile,VDss_Lombardo_drugbank_approved_percentile,pass_PAINS_alert,pass_NIH_alert,pass_BRENK_alert,pass_AMES,pass_ClinTox,pass_Carcinogens_Lagunin,pass_hERG,pass_Bioavailability_Ma,pass_HIA_Hou,admet_hard_pass_count,admet_hard_pass_fraction,admet_hard_pass_all,admet_score,is_exact_training_match,flag_near_copy_training,flag_too_far_training,flag_good_training_window,score_activity,score_training_similarity,score_qed,score_ro5,score_admet,score_admet_hard,reward_score
CCOC(=O)C(NC(=O)CCCc1ccc2nc(O)[nH]c2c1)c1ccc(Cl)c(Cl)c1,CCOC(=O)C(NC(=O)CCCc1ccc2nc(O)[nH]c2c1)c1ccc(Cl)c(Cl)c1,450.3220000000001,4.318600000000003,3,5,104.31,8,3,30,0.4437596242309523,0,O=C(CCCc1ccc2nc[nH]c2c1)NCc1ccccc1,True,True,True,True,True,True,True,True,True,0,True,6.048429864711994,True,False,0.32,COC(=O)CCc1nc2ccc(Cl)cc2[nH]c1=O,0.25-0.35 lejanas,1,0,0,0,0.05248473,0.33388108,0.7179703,0.48088208,0.9016681,0.34294313,0.9190914,0.07379025,0.40774536,0.6184657,0.84111625,0.25744888,0.09826553,0.89127636,0.99776363,0.022938095,0.02722532,0.30542955,0.41432795,0.11785553,0.19601157,0.28673178,0.7789713,0.64741206,0.56084955,0.088149525,0.2549258,0.7153082,0.3385833,0.28960186,0.576915,-5.0465117,65.39185,47.98587,15.439087,-16.136677,2.5477846,3.224308,99.02686,-4.592443,3.752803,55.32513181019333,47.59226713532514,25.869947275922673,37.188049209138846,13.884007029876978,21.195079086115996,35.53602811950791,80.45694200351494,97.08260105448156,91.84534270650265,98.24253075571178,39.156414762741655,82.21441124780317,69.59578207381371,92.61862917398946,70.05272407732865,50.333919156414765,81.65202108963094,49.560632688927946,69.56063268892795,52.26713532513182,87.06502636203867,96.41476274165203,88.36555360281196,83.2688927943761,96.87170474516697,49.94727592267136,83.19859402460457,87.31107205623903,84.25307557117752,94.09490333919157,94.02460456942005,92.19683655536029,19.75395430579965,66.60808435852373,42.601054481546576,72.61862917398946,67.27592267135326,49.77152899824254,29.033391915641477,56.379613356766264,83.58523725834799,86.92442882249561,21.0896309314587,67.6274165202109,True,True,True,True,True,True,False,True,True,8,0.8888888888888888,False,0.3392857142857142,False,False,False,False,0.03228657647466271,0.9142857142857144,0.4437596242309523,1.0,0.3392857142857142,0.8888888888888888,0.47013880546593056
CN(Cc1cccc(O)n1)c1ncncc1Cl,CN(Cc1cccc(O)n1)c1ncncc1Cl,250.68899999999996,1.8669999999999998,1,5,62.14,3,2,17,0.901091301705975,0,c1ccc(CNc2ccncn2)nc1,True,True,True,True,True,True,True,True,True,0,True,6.110953841489647,True,False,0.36923076923076925,Cc1cccc(CN(C)c2ncnc3[nH]c(-c4ccc(CO)cc4)cc23)n1,0.35-0.50 novedosas razonables,0,0,0,0,0.031812273,0.51288205,0.9070902,0.24184076,0.27456826,0.12312027,0.08241446,0.051422376,0.09328364,0.24423704,0.20854297,0.13453433,0.08974526,0.6708506,0.99994785,0.0019017512,0.008191489,0.18421239,0.05300661,0.014706632,0.06601533,0.0012337903,0.71699774,0.006243642,0.08434894,0.0069441074,0.025216674,0.06308518,0.01238683,0.25934297,0.17104745,-4.8954024,86.347694,58.05732,-14.307254,-12.166425,2.4435081,1.8166329,68.330734,-2.454996,-0.029223299,22.601054481546576,47.59226713532514,25.869947275922673,37.188049209138846,8.576449912126538,33.67311072056239,81.82776801405976,68.92794376098419,72.19683655536029,46.81898066783832,62.98769771528999,30.650263620386646,59.29701230228471,31.985940246045697,68.40070298769773,41.511423550087876,48.04920913884008,64.04217926186293,79.6133567662566,11.107205623901583,13.673110720562391,79.82425307557118,64.74516695957821,46.432337434094904,35.85237258347979,21.61687170474517,45.16695957820738,28.96309314586995,40.07029876977153,43.831282952548335,59.12126537785589,58.13708260105449,33.46221441124781,16.379613356766257,39.29701230228471,52.79437609841828,82.56590509666081,73.81370826010546,4.393673110720563,53.81370826010545,50.05272407732865,58.76977152899825,44.11247803163445,62.425307557117755,34.797891036906854,True,True,True,True,True,True,True,True,True,9,1.0,True,0.3392857142857142,False,False,False,True,0.07396922765976477,1.0,0.901091301705975,1.0,0.3392857142857142,1.0,0.5752116064109685
COc1cc(C)cnc1C(=O)N1CCN(C(=O)C(C)(C)C2CC2)CC1,COc1cc(C)cnc1C(=O)N1CCN(C(=O)C(C)(C)C2CC2)CC1,345.44300000000015,2.11922,0,4,62.74,4,3,25,0.8384887993785028,0,O=C(CC1CC1)N1CCN(C(=O)c2ccccn2)CC1,True,True,True,True,True,True,True,True,True,0,True,6.302526470123657,True,False,0.30337078651685395,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(C(=O)C(C)(C)C)CC4)cc3OC)ncc2C(F)(F)F)c1,0.25-0.35 lejanas,0,0,0,0,0.057193942,0.9280735,0.7961567,0.005444849,0.61023223,0.120155595,0.3277391,0.062309135,0.0050042295,0.7098445,0.47496802,0.045126747,0.024648065,0.6897806,0.9999927,0.0031658995,0.01658408,0.0098801395,0.03035359,0.00533221,0.030450473,0.0054737777,0.9812437,0.23133221,0.13627526,0.004631931,0.013158756,0.019484626,0.006290228,0.23696283,0.25002658,-4.3674345,99.60079,85.238914,-11.509935,-9.549261,2.4843688,1.9636309,62.814404,-2.778468,-4.2182345,22.601054481546576,47.59226713532514,25.869947275922673,37.188049209138846,15.430579964850617,73.49736379613357,49.912126537785596,25.13181019332162,88.8224956063269,45.4481546572935,82.21441124780317,34.340949033391915,15.676625659050968,82.14411247803164,81.61687170474518,15.430579964850617,15.746924428822497,65.13181019332163,92.44288224956064,18.629173989455186,34.059753954305805,39.22671353251319,55.782073813708266,19.859402460456945,6.643233743409491,47.0298769771529,93.56766256590511,64.39367311072057,51.84534270650264,37.434094903339194,46.36203866432338,42.284710017574696,23.304042179261867,14.551845342706503,46.326889279437616,89.06854130052724,88.18980667838314,86.29173989455185,6.608084358523726,73.39191564147627,52.93497363796134,61.75746924428823,38.840070298769774,56.379613356766264,5.0966608084358525,True,True,True,True,True,True,True,True,True,9,1.0,True,0.3392857142857142,False,False,False,False,0.20168431341577117,0.8667736757624399,0.8384887993785028,1.0,0.3392857142857142,1.0,0.5841518081530156
COc1cc2ncnc(Nc3ccccc3)c2cc1OCc1cccc2cccnc12,COc1cc2ncnc(Nc3ccccc3)c2cc1OCc1cccc2cccnc12,408.4610000000002,5.509200000000004,1,6,69.16000000000001,6,5,31,0.3995474608979341,1,c1ccc(Nc2ncnc3ccc(OCc4cccc5cccnc45)cc23)cc1,True,True,True,True,True,True,True,True,True,0,True,6.732312025356462,True,False,0.6666666666666666,COc1cc2ncnc(Nc3ccccc3)c2cc1OC,0.50-0.70 moderadamente similares,0,0,0,0,0.6939245,0.59849393,0.9248802,0.9398737,0.73691845,0.08202998,0.19667242,0.06391969,0.38548878,0.48079196,0.88654137,0.075414084,0.20902085,0.9796696,0.9999894,0.028904516,0.08376747,0.9590629,0.63136864,0.14040437,0.5039055,0.046724103,0.89946014,0.7642852,0.7998269,0.61150134,0.19423383,0.78966933,0.42775956,0.3392799,0.8721592,-5.1300006,65.11306,70.58398,69.24624,-12.394511,2.7766538,3.7935855,100.58391,-5.46501,2.990605,22.601054481546576,47.59226713532514,25.869947275922673,37.188049209138846,91.03690685413007,40.14059753954306,88.04920913884008,96.73110720562391,92.65377855887523,31.599297012302287,75.3602811950791,34.90333919156415,80.94903339191565,53.67311072056239,94.23550087873463,23.620386643233747,70.96660808435853,95.50087873462215,89.87697715289983,74.62214411247804,88.7170474516696,99.7188049209139,98.80492091388402,90.72056239015818,95.50087873462215,79.05096660808437,65.20210896309315,87.87346221441126,96.90685413005274,99.47275922671353,91.81019332161688,96.48506151142355,94.72759226713534,25.623901581722322,84.39367311072057,39.29701230228471,72.51318101933217,80.87873462214412,89.17398945518454,51.77504393673111,70.43936731107206,92.47803163444641,90.15817223198594,8.927943760984183,62.7768014059754,True,True,True,False,True,True,False,True,True,7,0.7777777777777778,False,0.3392857142857142,False,False,False,True,0.4882080169043081,1.0,0.3995474608979341,0.5,0.3392857142857142,0.7777777777777778,0.5520294448409032
COc1cc(Oc2ccccc2)c2ncnc(Nc3ccc4nccnc4c3)c2c1,COc1cc(Oc2ccccc2)c2ncnc(Nc3ccc4nccnc4c3)c2c1,395.42200000000014,5.117500000000003,1,7,82.05,5,5,30,0.44228782090025304,1,c1ccc(Oc2cccc3c(Nc4ccc5nccnc5c4)ncnc23)cc1,True,True,True,True,True,True,True,True,True,0,True,6.715075013871012,True,False,0.5263157894736842,COc1cc2ncnc(Nc3ccc(Oc4ccccc4)cc3)c2cc1OC,0.50-0.70 moderadamente similares,0,0,0,0,0.58776885,0.42459813,0.8899366,0.9257132,0.65348655,0.044320192,0.27607715,0.03556775,0.28872272,0.4145522,0.9463442,0.062816516,0.21075042,0.9915439,0.9999925,0.017179094,0.06538929,0.9769548,0.7352878,0.10864685,0.44603983,0.028243652,0.8922008,0.52387774,0.82193506,0.7064262,0.21958525,0.7769561,0.4288246,0.23175149,0.81751,-5.093975,52.90676,48.31704,75.86277,-13.531591,2.5556843,3.496872,98.55609,-5.219552,4.4276047,22.601054481546576,47.59226713532514,25.869947275922673,37.188049209138846,85.23725834797892,27.346221441124783,75.21968365553603,95.88752196836556,90.43936731107206,20.70298769771529,79.89455184534272,24.850615114235502,76.55536028119509,47.697715289982426,96.52021089630932,19.894551845342708,71.17750439367312,98.45342706502637,92.12653778558877,62.284710017574696,84.07732864674868,99.78910369068542,99.43760984182778,87.34622144112478,94.76274165202109,72.79437609841828,64.04217926186293,78.80492091388402,97.64499121265379,99.85940246045695,92.86467486818981,95.99297012302286,94.76274165202109,14.200351493848858,80.49209138840071,40.52724077328647,65.90509666080844,67.48681898066785,91.03690685413007,44.42882249560633,56.871704745166966,88.6115992970123,86.11599297012303,11.388400702987699,71.52899824253076,True,True,True,False,True,True,False,True,True,7,0.7777777777777778,False,0.3392857142857142,False,False,False,True,0.47671667591400774,1.0,0.44228782090025304,0.5,0.3392857142857142,0.7777777777777778,0.554993096544161
C=C/C=C\Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,C=C/C=C\Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,346.818,5.339000000000002,2,5,49.84,5,3,23,0.6121750226727428,1,c1ccc(Nc2ncnc3sccc23)cc1,True,True,True,True,True,True,True,True,True,0,True,6.864262014571772,True,False,0.6779661016949152,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,0.50-0.70 moderadamente similares,0,0,1,0,0.49262363,0.2939936,0.5960185,0.9118786,0.7162157,0.059018373,0.62986773,0.03538554,0.37007996,0.43501085,0.7960987,0.14668961,0.1381655,0.9592474,0.9994155,0.09280427,0.06648345,0.9408458,0.61675394,0.26373085,0.372125,0.16883597,0.88768756,0.6134134,0.94486076,0.54589015,0.5629517,0.9557087,0.7269777,0.6950387,0.57626873,-4.8337603,67.20802,67.35976,119.76212,-10.373098,2.9198127,4.069299,97.03475,-5.8940587,13.757446,22.601054481546576,47.59226713532514,66.52021089630932,37.188049209138846,78.17223198594026,19.015817223198596,22.35500878734622,95.2548330404218,92.30228471001759,24.88576449912127,93.42706502636204,24.850615114235502,80.52724077328648,49.10369068541301,91.24780316344464,44.99121265377856,59.964850615114244,91.81019332161688,60.63268892794377,89.701230228471,84.53427065026362,99.57820738137083,98.6291739894552,94.83304042179263,93.28646748681899,93.14586994727593,63.30404217926187,81.72231985940246,99.54305799648508,99.12126537785589,98.45342706502637,99.5079086115993,99.19156414762743,72.58347978910369,66.57293497363797,56.76625659050967,73.60281195079087,79.22671353251319,96.59050966608085,67.59226713532514,78.59402460456943,95.67662565905097,83.09314586994728,4.780316344463972,94.86818980667839,True,True,True,True,True,True,False,True,True,8,0.8888888888888888,False,0.3392857142857142,False,False,False,True,0.5761746763811816,1.0,0.6121750226727428,0.5,0.3392857142857142,0.8888888888888888,0.6214246880612977
O=C(Nc1nc2c(s1)C(=O)N(Cc1ccccc1)C2=O)c1ccc(F)c(F)c1,O=C(Nc1nc2c(s1)C(=O)N(Cc1ccccc1)C2=O)c1ccc(F)c(F)c1,399.3780000000001,3.469800000000002,1,5,79.37,4,4,28,0.6816582806610986,0,O=C(Nc1nc2c(s1)C(=O)N(Cc1ccccc1)C2=O)c1ccccc1,True,True,True,True,True,True,True,True,True,0,True,6.203795144249305,True,False,0.3088235294117647,O=C1c2cc(F)ccc2Nc2ccccc2N1Cc1ccccc1,0.25-0.35 lejanas,0,0,1,0,0.36363032,0.57571375,0.7360006,0.55039346,0.6524193,0.16505916,0.7620145,0.03202132,0.027686108,0.5580059,0.2572977,0.19357911,0.013404992,0.993892,0.99993926,0.013173024,0.025584593,0.47814336,0.13970807,0.053593237,0.26211864,0.10530339,0.9249009,0.8311602,0.7267447,0.121776626,0.10329832,0.8663438,0.23546955,0.6746756,0.2668826,-4.537554,108.36184,103.1543,45.967808,-8.855666,2.3465767,3.436285,101.750465,-6.3085237,-1.3395154,22.601054481546576,47.59226713532514,66.52021089630932,37.188049209138846,66.74868189806679,38.59402460456943,38.4182776801406,82.39015817223199,90.4042179261863,61.26537785588753,95.88752196836556,23.690685413005273,40.246045694200355,62.284710017574696,71.38840070298771,57.50439367311073,8.927943760984183,98.91036906854131,78.31282952548331,54.833040421792624,49.98242530755712,92.44288224956064,80.63268892794378,76.73110720562391,88.47100175746925,88.54130052724078,70.86115992970123,90.72056239015818,94.44639718804922,88.57644991212655,84.32337434094904,98.10193321616873,87.02987697715291,70.01757469244289,47.978910369068544,78.98066783831284,90.68541300527241,90.72056239015818,79.33216168717048,77.50439367311073,43.72583479789104,87.6274165202109,91.70474516695958,2.6362038664323375,23.2688927943761,True,True,True,True,True,True,True,True,True,9,1.0,True,0.3392857142857142,False,False,False,False,0.1358634294995369,0.8823529411764707,0.6816582806610986,1.0,0.3392857142857142,1.0,0.5432178549826393
CON=CCOc1ccc(Nc2ccc(OCc3ccccc3)c(Br)c2)cc1O,CON=CCOc1ccc(Nc2ccc(OCc3ccccc3)c(Br)c2)cc1O,457.32400000000007,5.488300000000004,2,6,72.31,9,3,29,0.32861740474618784,1,c1ccc(COc2ccc(Nc3ccccc3)cc2)cc1,True,True,True,True,True,True,True,True,True,0,True,6.138185028198256,True,False,0.4166666666666667,CO/N=C/c1c(N)ncnc1Nc1ccc(OCc2ccccc2)c(Cl)c1,0.35-0.50 novedosas razonables,0,0,2,0,0.4532958,0.54774433,0.8022407,0.70502365,0.92556894,0.15455043,0.76828474,0.088060334,0.35094586,0.62675834,0.7206322,0.10223289,0.07457162,0.9114479,0.9999832,0.012116607,0.023671268,0.7358069,0.4800683,0.15597835,0.4648653,0.0830989,0.8582295,0.9209882,0.7438496,0.1911923,0.2870179,0.9185325,0.37477836,0.535668,0.79554516,-5.0815134,71.82145,69.47384,75.993515,-12.700712,2.7459,3.8685203,102.47186,-5.689497,5.554526,22.601054481546576,47.59226713532514,87.9261862917399,37.188049209138846,74.93848857644991,36.41476274165203,51.07205623901582,87.80316344463972,97.68014059753955,57.469244288224964,95.99297012302286,44.07732864674868,79.78910369068542,70.75571177504395,89.06854130052724,30.896309314586997,42.24956063268893,84.21792618629175,87.59226713532514,52.61862917398946,47.27592267135326,97.4340949033392,97.64499121265379,91.52899824253076,94.90333919156416,85.90509666080844,58.48857644991213,94.65729349736381,95.2548330404218,93.42706502636204,95.07908611599298,98.84007029876977,93.25131810193322,51.84534270650264,78.6291739894552,40.91388400702988,75.60632688927944,80.49209138840071,91.03690685413007,49.73637961335677,68.75219683655537,93.32161687170475,92.86467486818981,6.39718804920914,77.04745166959579,True,True,False,True,True,True,False,True,True,7,0.7777777777777778,False,0.3392857142857142,False,False,False,True,0.09212335213217078,1.0,0.32861740474618784,0.5,0.3392857142857142,0.7777777777777778,0.42256453698650004
Cc1cc(F)cc2c(NC3=Cc4ccccc4OC3)ncnc12,Cc1cc(F)cc2c(NC3=Cc4ccccc4OC3)ncnc12,307.32800000000003,3.9227200000000018,1,4,47.04,2,4,23,0.7792013806260418,0,C1=C(Nc2ncnc3ccccc23)COc2ccccc21,True,True,True,True,True,True,True,True,True,0,True,6.602748536207611,True,False,0.3283582089552239,Fc1c(I)cccc1Nc1ncnc2cc3c(cc12)OCCO3,0.25-0.35 lejanas,0,0,0,0,0.89732873,0.90128434,0.88858956,0.9967939,0.90336305,0.071034566,0.27797478,0.1409669,0.77731115,0.5140761,0.9488613,0.090548374,0.21884692,0.8960636,0.99999845,0.021311799,0.060095202,0.9796486,0.58855,0.08991543,0.3943679,0.017028064,0.9621793,0.49137768,0.721856,0.46478716,0.27341092,0.666361,0.2948659,0.66249806,0.85491526,-4.791379,72.60508,66.85243,61.59928,-9.150851,2.7955456,3.8373141,98.65759,-5.3971624,5.434367,22.601054481546576,47.59226713532514,25.869947275922673,37.188049209138846,97.39894551845343,68.85764499121267,74.79789103690686,99.85940246045695,97.11775043936731,28.189806678383132,79.96485061511424,58.94551845342707,92.89982425307558,57.60984182776802,96.59050966608085,27.346221441124783,72.02108963093147,82.39015817223199,96.94200351493849,67.55711775043937,82.03866432337435,99.78910369068542,98.48857644991213,85.3427065026362,93.77855887521969,65.72934973637962,83.55008787346222,77.5395430579965,94.30579964850617,98.84007029876977,94.44639718804922,92.89982425307558,90.15817223198594,68.57644991212655,83.23374340949034,60.21089630931459,76.09841827768015,78.87521968365554,86.4323374340949,75.81722319859404,71.52899824253076,93.00527240773287,86.25659050966608,9.52548330404218,76.30931458699473,True,True,True,False,True,True,False,True,True,7,0.7777777777777778,False,0.3392857142857142,False,False,False,False,0.40183235747174056,0.9381663113006398,0.7792013806260418,1.0,0.3392857142857142,0.7777777777777778,0.623789781665445
CC(c1ccc(F)cc1)N1CCCC(Nc2nccc(-c3cnc4c(c3)CCC(=O)N4)n2)C1=O,CC(c1ccc(F)cc1)N1CCCC(Nc2nccc(-c3cnc4c(c3)CCC(=O)N4)n2)C1=O,460.51300000000026,3.7265000000000015,2,6,100.10999999999999,5,5,34,0.6019672917296159,0,O=C1CCc2cc(-c3ccnc(NC4CCCN(Cc5ccccc5)C4=O)n3)cnc2N1,True,True,True,True,True,True,True,True,True,0,True,6.682114323164503,True,False,0.30851063829787234,C[C@H](Nc1cc(-c2sc(C3CCN(C)CC3)nc2-c2ccc(F)cc2)ccn1)c1ccccc1,0.25-0.35 lejanas,2,0,0,0,0.08162506,0.46063408,0.8747716,0.16253044,0.51719916,0.30326468,0.617001,0.09754662,0.14457917,0.6874192,0.809608,0.12889668,0.4117264,0.95903856,0.9987408,0.01089962,0.03639684,0.3252353,0.2731871,0.029065171,0.13374493,0.04469045,0.7863394,0.6519816,0.44199294,0.14300397,0.047544543,0.31570703,0.15007111,0.082493454,0.83513385,-5.024511,23.12962,28.429321,38.765438,-15.603541,2.9281077,3.0980556,96.051346,-4.8323665,4.070484,69.84182776801407,47.59226713532514,25.869947275922673,37.188049209138846,23.163444639718808,30.087873462214414,69.94727592267137,62.7768014059754,85.97539543057998,87.87346221441126,93.25131810193322,46.99472759226714,66.81898066783832,79.08611599297014,91.70474516695958,39.96485061511424,87.2407732864675,91.77504393673111,54.27065026362039,49.77152899824254,65.30755711775045,87.87346221441126,90.82601054481547,62.67135325131811,70.43936731107206,78.66432337434095,50.68541300527241,83.33919156414764,80.17574692442884,90.33391915641477,71.38840070298771,79.82425307557118,79.82425307557118,2.390158172231986,81.75746924428823,43.8664323374341,41.511423550087876,53.00527240773287,75.32513181019333,31.493848857644995,78.87521968365554,81.195079086116,80.77328646748683,17.012302284710017,69.59578207381371,True,True,True,True,True,True,False,True,True,8,0.8888888888888888,False,0.3392857142857142,False,False,False,False,0.4547428821096684,0.8814589665653496,0.6019672917296159,1.0,0.3392857142857142,0.8888888888888888,0.615682835123177
Cc1ccc2[nH]c(-c3ccc(Nc4cccc(C(C)C)n4)nc3)nc2c1,Cc1ccc2[nH]c(-c3ccc(Nc4cccc(C(C)C)n4)nc3)nc2c1,343.4340000000001,5.195320000000003,2,4,66.49000000000001,4,4,26,0.5346158973487541,1,c1ccc(Nc2ccc(-c3nc4ccccc4[nH]3)cn2)nc1,True,True,True,True,True,True,True,True,True,0,True,6.236091238086008,True,False,0.36363636363636365,Cc1ccc(-c2nc3cc(NC(=O)CCl)ccc3[nH]2)cc1,0.35-0.50 novedosas razonables,0,0,0,0,0.6732438,0.47558254,0.9069888,0.98631144,0.7965166,0.058995955,0.17388093,0.07956444,0.6397919,0.4938771,0.9356453,0.10403024,0.2433999,0.9660996,0.99998283,0.038119674,0.058964618,0.989236,0.82675046,0.2475359,0.59944564,0.044420324,0.9231328,0.7254974,0.89181966,0.7364004,0.351898,0.90633917,0.585147,0.33756822,0.908438,-5.3252344,95.89196,103.74007,80.657486,-11.79286,1.9469309,3.946443,100.44657,-5.549822,6.754986,22.601054481546576,47.59226713532514,25.869947275922673,37.188049209138846,90.22847100175748,31.00175746924429,81.82776801405976,98.84007029876977,94.48154657293499,24.88576449912127,73.53251318101934,41.30052724077329,88.36555360281196,55.289982425307564,96.20386643233745,31.423550087873465,74.55184534270651,93.25131810193322,87.45166959578208,79.15641476274166,81.44112478031636,99.92970123022847,99.68365553602813,94.62214411247804,96.87170474516697,78.48857644991213,70.40421792618629,86.22144112478033,98.91036906854131,99.89455184534272,96.66080843585237,98.76977152899825,97.78558875219684,25.51845342706503,87.5219683655536,29.771528998242534,86.74868189806679,90.72056239015818,91.95079086115994,56.59050966608085,20.91388400702988,94.30579964850617,89.87697715289983,7.732864674868191,81.195079086116,True,True,True,False,True,True,False,True,True,7,0.7777777777777778,False,0.3392857142857142,False,False,False,True,0.15739415872400522,1.0,0.5346158973487541,0.5,0.3392857142857142,0.7777777777777778,0.47304555285443534
COc1cc(F)c(Nc2nccc(C)n2)cc1F,COc1cc(F)c(Nc2nccc(C)n2)cc1F,251.236,2.8154200000000005,1,4,47.04,3,2,18,0.910739511736237,0,c1ccc(Nc2ncccn2)cc1,True,True,True,True,True,True,True,True,True,0,True,6.219866035657332,True,False,0.36,CCC(=O)Nc1cc(Nc2nccc(-c3cn(CCO)c4ccccc34)n2)c(OC)cc1F,0.35-0.50 novedosas razonables,0,0,0,0,0.4865385,0.8507202,0.9607112,0.9081732,0.28865087,0.10844512,0.02023733,0.18860406,0.14423284,0.50560856,0.37043136,0.07708426,0.16628012,0.8406887,0.99999,0.008731141,0.03737185,0.7834543,0.113678955,0.021761648,0.17070423,0.003684425,0.96537334,0.03840254,0.21980707,0.14856437,0.03341215,0.14962141,0.06420629,0.35482454,0.523957,-4.282856,75.62821,50.16228,30.703289,-7.485185,2.7472095,2.5698786,70.67413,-2.8260262,5.450589,22.601054481546576,47.59226713532514,25.869947275922673,37.188049209138846,77.78558875219684,62.35500878734623,98.17223198594026,95.21968365553603,73.39191564147627,39.82425307557118,41.511423550087876,66.25659050966608,66.74868189806679,56.59050966608085,77.60984182776802,23.936731107205627,65.02636203866433,75.78207381370827,90.19332161687171,43.30404217926187,66.5377855887522,98.13708260105449,77.01230228471002,56.660808435852374,79.40246045694201,40.31634446397189,85.02636203866433,43.40949033391916,64.04217926186293,90.86115992970124,63.79613356766257,69.63093145869948,64.49912126537787,28.014059753954307,64.2530755711775,93.39191564147629,77.82073813708261,68.68189806678383,68.85764499121267,86.36203866432338,68.85764499121267,72.33743409490334,46.57293497363796,55.85237258347979,76.41476274165203,True,True,True,True,True,True,False,True,True,8,0.8888888888888888,False,0.3392857142857142,False,False,False,True,0.14657735710488792,1.0,0.910739511736237,1.0,0.3392857142857142,0.8888888888888888,0.5873301656379336
